order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure,Age_Group,Discount_Category,Profit
ORD0000164,2023-01-31,Gujarat,West,Fashion,Mass,Female,49,3951.0,56.44,1721.06,30,51631.8,Festival,Low,Low,46-60,High Discount,49910.740000000005
ORD0000165,2023-01-31,Tamil Nadu,South,Premium Lifestyle,Premium,Male,61,11789.99,21.86,9212.7,20,184254.0,Normal,Medium,Low,,High Discount,175041.3
ORD0000166,2023-01-31,Gujarat,West,Footwear,Mass,Female,26,3056.98,38.33,1885.24,77,145163.48,Festival,Low,Low,26-35,High Discount,143278.24000000002
ORD0000167,2023-01-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Female,23,5223.17,32.09,3547.05,27,95770.35,Normal,Low,Low,18-25,High Discount,92223.3
ORD0000168,2023-01-31,Telangana,South,Grocery Essentials,Premium,Female,34,383.64,20.0,306.91,36,11048.76,Normal,Low,Low,26-35,Medium Discount,10741.85
ORD0000169,2023-01-31,Maharashtra,West,Grocery Essentials,Mass,Male,52,183.17,21.46,143.86,17,2445.62,Normal,High,Low,46-60,High Discount,2301.7599999999998
ORD0000170,2023-01-31,Maharashtra,West,Grocery Essentials,Mass,Female,25,620.95,47.46,326.25,51,16638.75,Normal,Medium,Low,18-25,High Discount,16312.5
ORD0000171,2023-01-31,Gujarat,West,Footwear,Mass,Male,33,964.72,39.06,587.9,53,31158.7,Normal,Medium,Low,26-35,High Discount,30570.8
ORD0000172,2023-01-31,Kerala,South,Home & Living,Mass,Female,26,5808.76,10.67,5188.97,21,108968.37,Normal,Medium,Low,26-35,Medium Discount,103779.4
ORD0000173,2023-01-31,Punjab,North,Footwear,Mass,Male,30,789.9,65.0,276.46,112,30963.52,Festival,Medium,High,26-35,High Discount,30687.06
ORD0000174,2023-01-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Female,24,2334.22,40.17,1396.56,12,16758.72,Normal,Low,High,18-25,High Discount,15362.160000000002
ORD0000175,2023-01-31,Maharashtra,West,Footwear,Premium,Female,33,3036.96,43.93,1702.82,52,88546.64,Normal,High,Low,26-35,High Discount,86843.81999999999
ORD0000176,2023-01-31,Kerala,South,Electronics,Premium,Female,26,4495.94,12.59,3929.9,24,94317.6,Normal,Medium,Low,26-35,Medium Discount,90387.70000000001
ORD0000177,2023-01-31,Delhi NCR,North,Footwear,Premium,Female,32,2599.98,44.96,1431.03,108,154551.24,Festival,Medium,High,26-35,High Discount,153120.21
ORD0000178,2023-01-31,Odisha,East,Sports & Fitness,Mass,Female,37,3305.21,45.54,1800.02,20,36000.4,Normal,Low,Low,36-45,High Discount,34200.380000000005
ORD0000179,2023-01-31,Telangana,South,Premium Lifestyle,Mass,Female,32,7090.6,65.0,2481.71,29,71969.59,Normal,Medium,High,26-35,High Discount,69487.87999999999
ORD0000180,2023-01-31,Punjab,North,Sports & Fitness,Mass,Male,55,3367.13,15.87,2832.77,28,79317.56,Normal,Medium,Low,46-60,Medium Discount,76484.79
ORD0000181,2023-01-31,Odisha,East,Beauty & Personal Care,Premium,Female,22,910.24,14.58,777.53,13,10107.89,Normal,Low,High,18-25,Medium Discount,9330.359999999999
ORD0000182,2023-01-31,Kerala,South,Footwear,Mass,Male,44,2154.75,47.1,1139.86,15,17097.9,Normal,High,Low,36-45,High Discount,15958.04
ORD0000183,2023-01-31,Madhya Pradesh,Central,Fashion,Mass,Female,31,3910.38,59.24,1593.87,54,86068.98,Normal,Low,Low,26-35,High Discount,84475.11
ORD0000184,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Male,33,371.1,20.39,295.43,27,7976.61,Normal,Low,Low,26-35,High Discount,7681.179999999999
ORD0000185,2023-01-31,Punjab,North,Home & Living,Mass,Male,58,5031.73,42.66,2885.19,27,77900.13,Normal,Low,Low,46-60,High Discount,75014.94
ORD0000186,2023-01-31,Odisha,East,Premium Lifestyle,Premium,Female,50,14020.2,33.79,9282.77,25,232069.25,Normal,Medium,Low,46-60,High Discount,222786.48
ORD0000187,2023-01-31,Telangana,South,Beauty & Personal Care,Mass,Male,65,1216.61,51.96,584.46,13,7597.98,Festival,Medium,Low,,High Discount,7013.5199999999995
ORD0000188,2023-01-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Female,30,482.05,63.22,177.3,45,7978.5,Normal,High,Low,26-35,High Discount,7801.2
ORD0000189,2023-01-31,Gujarat,West,Fashion,Mass,Female,62,1076.92,47.62,564.09,79,44563.11,Festival,High,Low,,High Discount,43999.020000000004
ORD0000190,2023-01-31,Kerala,South,Fashion,Mass,Male,40,3336.94,65.0,1167.93,79,92266.47,Festival,High,Low,36-45,High Discount,91098.54000000001
ORD0000191,2023-01-31,Karnataka,South,Beauty & Personal Care,Mass,Male,55,1128.83,51.23,550.53,54,29728.62,Normal,Medium,Low,46-60,High Discount,29178.09
ORD0000192,2023-01-31,Odisha,East,Grocery Essentials,Mass,Male,59,680.41,41.3,399.4,3,1198.2,Normal,Medium,Low,46-60,High Discount,798.8000000000001
ORD0000193,2023-01-31,Karnataka,South,Home & Living,Mass,Male,23,3237.2,32.82,2174.75,8,17398.0,Normal,Medium,Low,18-25,High Discount,15223.25
ORD0000194,2023-01-31,Punjab,North,Footwear,Premium,Male,35,660.16,7.64,609.72,22,13413.84,Normal,Medium,Low,26-35,Low Discount,12804.12
ORD0000195,2023-01-31,West Bengal,East,Grocery Essentials,Premium,Female,25,474.04,41.25,278.5,14,3899.0,Festival,Medium,Low,18-25,High Discount,3620.5
ORD0000196,2023-01-31,Telangana,South,Premium Lifestyle,Mass,Female,51,10109.75,52.29,4823.36,15,72350.4,Normal,Medium,Low,46-60,High Discount,67527.04
ORD0000197,2023-01-31,Delhi NCR,North,Premium Lifestyle,Mass,Female,27,12327.89,48.78,6314.35,108,681949.8,Festival,Medium,High,26-35,High Discount,675635.4500000001
ORD0000198,2023-01-31,Kerala,South,Sports & Fitness,Mass,Male,33,3703.26,17.1,3070.0,33,101310.0,Normal,Medium,Low,26-35,Medium Discount,98240.0
ORD0000199,2023-01-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Female,31,904.41,26.4,665.65,5,3328.25,Normal,High,Low,26-35,High Discount,2662.6
ORD0000200,2023-01-31,Kerala,South,Footwear,Mass,Female,22,3555.48,44.0,1991.07,28,55749.96,Normal,Medium,Low,18-25,High Discount,53758.89
ORD0000201,2023-01-31,Delhi NCR,North,Premium Lifestyle,Premium,Male,20,4244.03,30.44,2952.15,67,197794.05,Normal,Medium,High,18-25,High Discount,194841.9
ORD0000202,2023-01-31,West Bengal,East,Premium Lifestyle,Mass,Female,18,12495.5,33.61,8295.76,26,215689.76,Normal,Low,Low,18-25,High Discount,207394.0
ORD0000203,2023-01-31,Delhi NCR,North,Footwear,Mass,Male,22,4192.1,58.24,1750.62,74,129545.88,Normal,Low,Low,18-25,High Discount,127795.26000000001
ORD0000204,2023-01-31,Uttar Pradesh,North,Home & Living,Premium,Male,44,1496.88,1.01,1481.76,13,19262.88,Normal,Low,Low,36-45,Low Discount,17781.120000000003
ORD0000205,2023-01-31,Kerala,South,Footwear,Premium,Female,22,4052.54,22.38,3145.58,27,84930.66,Normal,Low,Low,18-25,High Discount,81785.08
ORD0000206,2023-01-31,Kerala,South,Premium Lifestyle,Mass,Male,22,6342.61,17.5,5232.65,7,36628.55,Normal,Medium,Low,18-25,Medium Discount,31395.9
ORD0000207,2023-01-31,Punjab,North,Home & Living,Mass,Female,33,2623.06,45.45,1430.88,40,57235.2,Normal,Low,High,26-35,High Discount,55804.32
ORD0000208,2023-01-31,Kerala,South,Footwear,Mass,Female,64,2524.89,65.0,883.71,82,72464.22,Festival,Medium,Low,,High Discount,71580.51
ORD0000209,2023-01-31,Maharashtra,West,Premium Lifestyle,Mass,Male,44,10021.91,34.8,6534.29,35,228700.15,Normal,Medium,Low,36-45,High Discount,222165.86
ORD0000210,2023-01-31,West Bengal,East,Sports & Fitness,Mass,Male,35,3379.26,44.21,1885.29,34,64099.86,Normal,Medium,Low,26-35,High Discount,62214.57
ORD0000211,2023-01-31,Delhi NCR,North,Grocery Essentials,Mass,Male,52,588.35,53.81,271.76,31,8424.56,Normal,Medium,Low,46-60,High Discount,8152.799999999999
ORD0000212,2023-01-31,West Bengal,East,Premium Lifestyle,Mass,Female,27,14192.46,47.07,7512.07,66,495796.62,Festival,Medium,Low,26-35,High Discount,488284.55
ORD0000213,2023-01-31,Madhya Pradesh,Central,Home & Living,Mass,Female,19,3187.51,65.0,1115.63,65,72515.95,Normal,Low,High,18-25,High Discount,71400.31999999999
ORD0000214,2023-01-31,Telangana,South,Home & Living,Mass,Female,42,2606.55,29.5,1837.62,22,40427.64,Normal,Medium,High,36-45,High Discount,38590.02
ORD0000215,2023-01-31,Odisha,East,Home & Living,Mass,Female,43,2048.76,24.17,1553.57,33,51267.81,Festival,Medium,Low,36-45,High Discount,49714.24
ORD0000216,2023-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Female,26,634.19,35.64,408.16,27,11020.32,Festival,Medium,High,26-35,High Discount,10612.16
ORD0000217,2023-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Female,33,226.05,29.38,159.64,10,1596.4,Normal,Medium,Low,26-35,High Discount,1436.7600000000002
ORD0000218,2023-01-31,Tamil Nadu,South,Electronics,Mass,Male,28,10868.86,38.34,6701.74,46,308280.04,Normal,Medium,Low,26-35,High Discount,301578.3
ORD0000219,2023-01-31,West Bengal,East,Beauty & Personal Care,Mass,Female,37,1624.26,27.31,1180.67,30,35420.1,Normal,High,Low,36-45,High Discount,34239.43
ORD0000220,2023-01-31,West Bengal,East,Grocery Essentials,Premium,Male,29,218.25,19.75,175.15,49,8582.35,Festival,Low,Low,26-35,Medium Discount,8407.2
ORD0000221,2023-01-31,Haryana,North,Electronics,Premium,Male,24,3798.32,22.22,2954.33,34,100447.22,Festival,Low,High,18-25,High Discount,97492.89
ORD0000222,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,39,7915.91,59.18,3231.27,38,122788.26,Normal,Medium,Low,36-45,High Discount,119556.98999999999
ORD0000223,2023-01-31,Kerala,South,Home & Living,Mass,Female,43,3417.77,52.97,1607.38,40,64295.2,Festival,Low,Low,36-45,High Discount,62687.82
ORD0000224,2023-01-31,Telangana,South,Grocery Essentials,Premium,Female,32,164.6,16.84,136.88,37,5064.56,Normal,Low,Low,26-35,Medium Discount,4927.68
ORD0000225,2023-01-31,Telangana,South,Grocery Essentials,Mass,Female,51,157.23,53.05,73.82,39,2878.98,Normal,Low,Low,46-60,High Discount,2805.16
ORD0000226,2023-01-31,Karnataka,South,Beauty & Personal Care,Mass,Female,55,434.37,25.23,324.78,4,1299.12,Normal,Medium,Low,46-60,High Discount,974.3399999999999
ORD0000227,2023-01-31,Kerala,South,Home & Living,Mass,Female,39,1239.49,37.85,770.34,42,32354.28,Normal,Low,Low,36-45,High Discount,31583.94
ORD0000228,2023-01-31,Telangana,South,Beauty & Personal Care,Mass,Male,29,760.57,35.38,491.48,50,24574.0,Normal,High,Low,26-35,High Discount,24082.52
ORD0000229,2023-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Female,32,265.28,31.6,181.45,33,5987.85,Normal,Medium,Low,26-35,High Discount,5806.400000000001
ORD0000230,2023-01-31,Haryana,North,Grocery Essentials,Premium,Male,44,423.77,31.16,291.72,26,7584.72,Normal,Medium,Low,36-45,High Discount,7293.0
ORD0000231,2023-01-31,Punjab,North,Fashion,Mass,Male,33,1017.09,12.32,891.78,7,6242.46,Normal,Low,Low,26-35,Medium Discount,5350.68
ORD0000232,2023-01-31,Haryana,North,Premium Lifestyle,Mass,Female,22,13847.28,46.14,7458.15,46,343074.9,Normal,Medium,High,18-25,High Discount,335616.75
ORD0000233,2023-01-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,25,367.04,57.7,155.26,16,2484.16,Normal,Medium,Low,18-25,High Discount,2328.8999999999996
ORD0000234,2023-01-31,Telangana,South,Electronics,Mass,Female,35,7793.56,26.34,5740.74,11,63148.14,Normal,Low,High,26-35,High Discount,57407.4
ORD0000235,2023-01-31,Gujarat,West,Premium Lifestyle,Mass,Female,27,6005.12,46.02,3241.56,48,155594.88,Normal,High,Low,26-35,High Discount,152353.32
ORD0000236,2023-01-31,Delhi NCR,North,Sports & Fitness,Mass,Male,63,2268.69,28.01,1633.23,25,40830.75,Normal,Medium,Low,,High Discount,39197.52
ORD0000237,2023-01-31,Haryana,North,Sports & Fitness,Mass,Male,38,2399.3,43.86,1346.97,19,25592.43,Festival,High,Low,36-45,High Discount,24245.46
ORD0000238,2023-01-31,Odisha,East,Sports & Fitness,Mass,Female,48,3130.63,48.69,1606.33,30,48189.9,Normal,Low,High,46-60,High Discount,46583.57
ORD0000239,2023-01-31,Odisha,East,Fashion,Mass,Male,44,804.22,34.54,526.44,5,2632.2,Normal,Low,Low,36-45,High Discount,2105.7599999999998
ORD0000240,2023-01-31,Uttar Pradesh,North,Electronics,Mass,Male,21,8019.68,55.26,3588.0,33,118404.0,Normal,High,High,18-25,High Discount,114816.0
ORD0000241,2023-01-31,Karnataka,South,Home & Living,Mass,Female,64,1463.42,38.61,898.39,15,13475.85,Normal,High,High,,High Discount,12577.460000000001
ORD0000242,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,63,5478.17,21.26,4313.51,21,90583.71,Normal,Low,Low,,High Discount,86270.20000000001
ORD0000243,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,32,1026.77,65.0,359.37,107,38452.59,Festival,High,Low,26-35,High Discount,38093.219999999994
ORD0000244,2023-01-31,Madhya Pradesh,Central,Footwear,Mass,Female,29,1047.84,18.41,854.93,23,19663.39,Normal,Medium,Low,26-35,Medium Discount,18808.46
ORD0000245,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,21,1635.54,16.53,1365.19,21,28668.99,Normal,High,Low,18-25,Medium Discount,27303.800000000003
ORD0000246,2023-01-31,Karnataka,South,Sports & Fitness,Mass,Male,23,1481.4,53.85,683.67,56,38285.52,Festival,High,Low,18-25,High Discount,37601.85
ORD0000247,2023-01-31,Odisha,East,Grocery Essentials,Mass,Male,34,587.87,65.0,205.75,26,5349.5,Festival,Low,High,26-35,High Discount,5143.75
ORD0000248,2023-01-31,Odisha,East,Grocery Essentials,Mass,Female,50,378.5,65.0,132.47,17,2251.99,Festival,Low,High,46-60,High Discount,2119.52
ORD0000249,2023-01-31,Odisha,East,Fashion,Mass,Male,48,518.55,58.63,214.52,13,2788.76,Normal,Low,Low,46-60,High Discount,2574.2400000000002
ORD0000250,2023-01-31,Telangana,South,Sports & Fitness,Mass,Female,39,5011.86,65.0,1754.15,44,77182.6,Normal,High,Low,36-45,High Discount,75428.45000000001
ORD0000251,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Premium,Female,28,9885.4,24.68,7445.68,22,163804.96,Normal,Low,High,26-35,High Discount,156359.28
ORD0000252,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,44,1992.88,15.29,1688.17,23,38827.91,Normal,Low,Low,36-45,Medium Discount,37139.740000000005
ORD0000253,2023-01-31,Punjab,North,Grocery Essentials,Mass,Female,40,597.67,38.97,364.76,69,25168.44,Festival,Medium,High,36-45,High Discount,24803.68
ORD0000254,2023-01-31,Odisha,East,Premium Lifestyle,Mass,Male,40,6666.51,16.32,5578.54,16,89256.64,Normal,Medium,Low,36-45,Medium Discount,83678.1
ORD0000255,2023-01-31,Haryana,North,Electronics,Mass,Male,46,5597.67,59.97,2240.75,46,103074.5,Festival,Medium,High,46-60,High Discount,100833.75
ORD0000256,2023-01-31,Tamil Nadu,South,Fashion,Mass,Female,22,3762.05,27.64,2722.22,11,29944.42,Normal,Medium,Low,18-25,High Discount,27222.199999999997
ORD0000257,2023-01-31,Punjab,North,Premium Lifestyle,Mass,Female,22,4570.06,28.51,3267.14,27,88212.78,Normal,Medium,Low,18-25,High Discount,84945.64
ORD0000258,2023-01-31,Telangana,South,Electronics,Mass,Male,41,7937.43,35.19,5144.25,7,36009.75,Normal,Low,Low,36-45,High Discount,30865.5
ORD0000259,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,31,2476.24,33.35,1650.41,6,9902.46,Normal,Medium,Low,26-35,High Discount,8252.05
ORD0000260,2023-01-31,Odisha,East,Grocery Essentials,Mass,Male,46,197.18,10.15,177.17,9,1594.53,Normal,Medium,Low,46-60,Medium Discount,1417.36
ORD0000261,2023-01-31,Maharashtra,West,Electronics,Mass,Female,24,8360.75,43.94,4687.04,15,70305.6,Normal,Medium,High,18-25,High Discount,65618.56000000001
ORD0000262,2023-01-31,Gujarat,West,Electronics,Mass,Female,64,6139.81,65.0,2148.93,34,73063.62,Normal,High,Low,,High Discount,70914.69
ORD0000263,2023-01-31,Telangana,South,Electronics,Mass,Male,45,6676.66,65.0,2336.83,32,74778.56,Normal,High,High,36-45,High Discount,72441.73
ORD0000264,2023-01-31,Delhi NCR,North,Fashion,Mass,Female,44,3784.19,19.97,3028.49,8,24227.92,Normal,Medium,Low,36-45,Medium Discount,21199.43
ORD0000265,2023-01-31,Odisha,East,Beauty & Personal Care,Premium,Female,36,2338.19,38.26,1443.6,14,20210.4,Normal,Medium,High,36-45,High Discount,18766.800000000003
ORD0000266,2023-01-31,Kerala,South,Sports & Fitness,Premium,Female,29,5967.65,39.27,3624.15,11,39865.65,Normal,Medium,High,26-35,High Discount,36241.5
ORD0000267,2023-01-31,Delhi NCR,North,Beauty & Personal Care,Mass,Female,36,661.38,64.8,232.81,80,18624.8,Festival,Medium,Low,36-45,High Discount,18391.989999999998
ORD0000268,2023-01-31,Karnataka,South,Sports & Fitness,Mass,Female,41,4138.39,32.74,2783.48,30,83504.4,Normal,Low,High,36-45,High Discount,80720.92
ORD0000269,2023-01-31,Uttar Pradesh,North,Footwear,Premium,Male,18,3188.55,28.9,2267.06,17,38540.02,Normal,Medium,Low,18-25,High Discount,36272.96
ORD0000270,2023-01-31,Gujarat,West,Electronics,Mass,Female,44,6952.21,35.73,4468.19,67,299368.73,Festival,Low,Low,36-45,High Discount,294900.54
ORD0000271,2023-01-31,Madhya Pradesh,Central,Fashion,Mass,Male,38,2684.36,34.69,1753.16,25,43829.0,Normal,Low,Low,36-45,High Discount,42075.84
ORD0000272,2023-01-31,Telangana,South,Premium Lifestyle,Mass,Female,20,10352.35,34.54,6776.65,42,284619.3,Normal,High,Low,18-25,High Discount,277842.64999999997
ORD0000273,2023-01-31,Tamil Nadu,South,Premium Lifestyle,Mass,Male,18,8222.8,44.9,4530.76,29,131392.04,Normal,High,Low,18-25,High Discount,126861.28000000001
ORD0000274,2023-01-31,Punjab,North,Sports & Fitness,Premium,Female,30,2374.15,47.0,1258.3,30,37749.0,Festival,High,High,26-35,High Discount,36490.7
ORD0000275,2023-01-31,Karnataka,South,Home & Living,Mass,Female,58,5687.13,57.52,2415.89,24,57981.36,Normal,High,High,46-60,High Discount,55565.47
ORD0000276,2023-01-31,Telangana,South,Premium Lifestyle,Premium,Female,50,11630.89,15.84,9788.56,22,215348.32,Normal,High,Low,46-60,Medium Discount,205559.76
ORD0000277,2023-01-31,Punjab,North,Grocery Essentials,Mass,Male,33,534.05,57.34,227.83,38,8657.54,Festival,Medium,High,26-35,High Discount,8429.710000000001
ORD0000278,2023-01-31,Uttar Pradesh,North,Home & Living,Premium,Female,24,3780.38,34.92,2460.27,5,12301.35,Normal,Low,Low,18-25,High Discount,9841.08
ORD0000279,2023-01-31,Telangana,South,Beauty & Personal Care,Mass,Female,46,1855.36,62.82,689.82,11,7588.02,Festival,Medium,Low,46-60,High Discount,6898.200000000001
ORD0000280,2023-01-31,Haryana,North,Sports & Fitness,Mass,Male,50,1201.19,36.34,764.68,20,15293.6,Normal,Low,Low,46-60,High Discount,14528.92
ORD0000281,2023-01-31,Karnataka,South,Electronics,Mass,Female,41,7445.83,61.5,2866.64,109,312463.76,Festival,Medium,Low,36-45,High Discount,309597.12
ORD0000282,2023-01-31,Telangana,South,Grocery Essentials,Mass,Male,34,674.88,24.08,512.37,10,5123.7,Normal,Medium,High,26-35,High Discount,4611.33
ORD0000283,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Female,18,1305.4,48.22,675.94,49,33121.06,Normal,High,Low,18-25,High Discount,32445.12
ORD0000284,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,28,2054.05,21.25,1617.56,20,32351.2,Normal,Low,High,26-35,High Discount,30733.64
ORD0000285,2023-01-31,Uttar Pradesh,North,Footwear,Mass,Male,23,2399.4,52.45,1140.91,48,54763.68,Normal,Medium,Low,18-25,High Discount,53622.77
ORD0000286,2023-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Premium,Male,43,1826.69,24.0,1388.28,17,23600.76,Normal,Medium,Low,36-45,High Discount,22212.48
ORD0000287,2023-01-31,Uttar Pradesh,North,Grocery Essentials,Premium,Female,37,519.32,41.94,301.52,18,5427.36,Normal,Medium,High,36-45,High Discount,5125.84
ORD0000288,2023-01-31,Uttar Pradesh,North,Sports & Fitness,Mass,Female,38,3055.15,37.5,1909.47,39,74469.33,Festival,High,Low,36-45,High Discount,72559.86
ORD0000289,2023-01-31,Gujarat,West,Beauty & Personal Care,Mass,Female,18,933.45,51.82,449.74,48,21587.52,Normal,Medium,High,18-25,High Discount,21137.78
ORD0000290,2023-01-31,Kerala,South,Sports & Fitness,Mass,Female,40,1834.7,33.54,1219.34,8,9754.72,Festival,Medium,High,36-45,High Discount,8535.38
ORD0000291,2023-01-31,Odisha,East,Home & Living,Premium,Female,37,894.17,35.52,576.56,19,10954.64,Normal,Medium,Low,36-45,High Discount,10378.08
ORD0000292,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,27,524.87,60.53,207.17,14,2900.38,Normal,Medium,Low,26-35,High Discount,2693.21
ORD0000293,2023-01-31,West Bengal,East,Beauty & Personal Care,Mass,Male,27,2329.5,48.9,1190.37,23,27378.51,Normal,Medium,Low,26-35,High Discount,26188.14
ORD0000294,2023-01-31,Kerala,South,Electronics,Mass,Female,21,9941.22,38.59,6104.9,28,170937.2,Normal,Medium,High,18-25,High Discount,164832.30000000002
ORD0000295,2023-01-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,38,8665.44,45.5,4722.66,16,75562.56,Normal,Low,Low,36-45,High Discount,70839.9
ORD0000296,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,52,13244.84,55.09,5948.26,5,29741.3,Normal,Low,Low,46-60,High Discount,23793.04
ORD0000297,2023-01-31,Kerala,South,Electronics,Premium,Female,28,4019.14,52.47,1910.3,41,78322.3,Normal,High,High,26-35,High Discount,76412.0
